,SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
270,101863,Cash loans,M,Y,Y,0,360000.0,225000.0,10822.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018209,-19025,-1578,-1858.0,-2543,19.0,1,1,0,1,1,0,Laborers,2.0,3,3,FRIDAY,7,0,1,1,0,1,1,Construction,0.4742848705373512,0.5189083209607123,0.375711009574066,0.1052,,0.9767,,,0.0,0.1724,0.1667,,,,,,,0.1071,,0.9767,,,0.0,0.1724,0.1667,,,,,,,0.1062,,0.9767,,,0.0,0.1724,0.1667,,,,,,,,block of flats,0.0697,Panel,No,0.0,0.0,0.0,0.0,-2076.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
271,101867,Cash loans,F,N,N,0,144000.0,769896.0,61857.0,720000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006296,-14883,-2292,-2282.0,-2074,,1,1,0,1,0,0,Sales staff,2.0,3,3,WEDNESDAY,12,0,1,1,0,1,1,Self-employed,0.4768399951410392,0.6327085715722629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
272,101870,Cash loans,F,N,N,0,135000.0,670500.0,38623.5,670500.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,0.072508,-14476,-4495,-8619.0,-5106,,1,1,1,1,1,0,,2.0,1,1,SUNDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.6249137674100521,0.6949039670491008,0.7476633896301825,0.2598,0.1108,0.9856,,,0.16,0.069,0.875,,0.1804,,0.2582,,0.0777,0.2647,0.0886,0.9851,,,0.1611,0.069,0.875,,0.1845,,0.2669,,0.0693,0.2623,0.1108,0.9856,,,0.16,0.069,0.875,,0.1835,,0.2629,,0.0793,,block of flats,0.2157,Panel,No,3.0,0.0,3.0,0.0,-501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2.0
273,101873,Cash loans,M,Y,Y,0,112500.0,407520.0,32328.0,360000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-16913,-910,-6422.0,-458,25.0,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.69083223184818,0.1293142889822697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-826.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
274,101878,Cash loans,M,Y,Y,1,292500.0,393543.0,20223.0,328500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.00963,-14872,-1577,-7598.0,-5222,4.0,1,1,0,1,0,1,Core staff,3.0,2,2,THURSDAY,12,0,0,0,0,0,0,Housing,0.3958933802827122,0.29342962026055164,0.3031463744186309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1544.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
275,101879,Cash loans,F,Y,N,0,225000.0,986418.0,45837.0,810000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018801,-22737,365243,-299.0,-4512,4.0,1,0,0,1,0,1,,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,XNA,,0.3747657772855717,0.6801388218428291,0.0474,0.1207,0.9791,0.7144,,0.0,0.2759,0.1667,,0.1442,0.0336,0.1021,0.0232,0.0,0.0483,0.1253,0.9791,0.7256,,0.0,0.2759,0.1667,,0.1475,0.0367,0.1064,0.0233,0.0,0.0479,0.1207,0.9791,0.7182,,0.0,0.2759,0.1667,,0.1467,0.0342,0.1039,0.0233,0.0,reg oper spec account,block of flats,0.1323,Panel,No,12.0,0.0,12.0,0.0,-1785.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
276,101880,Cash loans,F,Y,Y,0,360000.0,819000.0,39532.5,819000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-14831,-879,-324.0,-2381,2.0,1,1,0,1,0,0,Sales staff,2.0,1,1,SATURDAY,17,0,1,1,0,0,0,Business Entity Type 3,,0.7229717982865411,0.6006575372857061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1715.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
277,101887,Cash loans,M,N,Y,1,247500.0,1094688.0,39451.5,945000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.04622,-9535,-328,-4248.0,-1764,,1,1,0,1,0,1,Sales staff,3.0,1,1,THURSDAY,16,0,1,1,0,0,0,Business Entity Type 3,0.6106549667474371,0.6741936035034893,0.2778856891082046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-703.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
278,101897,Cash loans,F,N,N,0,90000.0,539100.0,26064.0,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.005002,-21011,365243,-10155.0,-4432,,1,0,0,1,1,0,,1.0,3,3,MONDAY,13,0,0,0,0,0,0,XNA,,0.5485042373543773,0.7922644738669378,0.0021,,0.9861,,,,0.0345,0.0,,0.0009,,0.0027,,0.0036,0.0021,,0.9861,,,,0.0345,0.0,,0.001,,0.0028,,0.0038,0.0021,,0.9861,,,,0.0345,0.0,,0.001,,0.0028,,0.0037,,block of flats,0.0021,Others,No,0.0,0.0,0.0,0.0,-240.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
279,101901,Cash loans,F,Y,Y,1,135000.0,509400.0,32683.5,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,-12158,-175,-2045.0,-1514,8.0,1,1,0,1,0,1,Accountants,3.0,3,3,THURSDAY,9,0,0,0,0,0,0,Medicine,0.4236263652307243,0.2629104517846353,0.4066174366275036,0.1485,0.1228,0.9846,0.7892,0.0,0.18,0.1552,0.3333,0.375,0.0857,0.121,0.17300000000000001,,0.1125,0.1513,0.1138,0.9846,0.7975,0.0,0.1611,0.1379,0.3333,0.375,0.0441,0.1322,0.1608,,0.0972,0.1499,0.1228,0.9846,0.792,0.0,0.18,0.1552,0.3333,0.375,0.0872,0.1231,0.1761,,0.1149,reg oper account,block of flats,0.1797,Panel,No,0.0,0.0,0.0,0.0,-2734.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
280,101903,Cash loans,M,Y,Y,0,135000.0,265500.0,17869.5,265500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.018209,-8318,-1335,-8318.0,-995,19.0,1,1,0,1,0,1,Drivers,1.0,3,3,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.14839764153631485,0.11330638807001912,0.4722533429586386,0.067,0.075,0.9767,0.6804,0.0124,0.0,0.1379,0.1667,0.2083,0.0322,0.0538,0.0509,0.0039,0.0666,0.0683,0.0778,0.9767,0.6929,0.0126,0.0,0.1379,0.1667,0.2083,0.0329,0.0588,0.053,0.0039,0.0705,0.0677,0.075,0.9767,0.6847,0.0125,0.0,0.1379,0.1667,0.2083,0.0327,0.0547,0.0518,0.0039,0.068,reg oper account,block of flats,0.0613,"Stone, brick",No,0.0,0.0,0.0,0.0,-883.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
281,101920,Cash loans,M,Y,Y,0,360000.0,958225.5,92529.0,904500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-21989,-6189,-9684.0,-5257,4.0,1,1,0,1,1,0,Drivers,2.0,3,3,TUESDAY,6,0,0,0,0,0,0,Other,,0.6286797412272094,0.5867400085415683,0.0567,0.055,0.9906,0.8708,0.0147,0.08,0.069,0.3333,0.375,0.0493,0.0462,0.0762,0.0,0.0,0.0578,0.0571,0.9906,0.8759,0.0149,0.0806,0.069,0.3333,0.375,0.0505,0.0505,0.0794,0.0,0.0,0.0573,0.055,0.9906,0.8725,0.0148,0.08,0.069,0.3333,0.375,0.0502,0.047,0.0776,0.0,0.0,reg oper account,block of flats,0.068,Panel,No,6.0,0.0,5.0,0.0,-797.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
282,101921,Cash loans,F,N,Y,2,157500.0,1575000.0,65128.5,1575000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.030755,-13547,-400,-2691.0,-1696,,1,1,0,1,0,0,Sales staff,4.0,2,2,FRIDAY,11,0,0,0,0,0,0,Self-employed,0.3802897186318461,0.6046173113179778,0.6626377922738201,0.0247,,0.9836,,,0.0,0.1034,0.0833,,,,0.0259,,,0.0252,,0.9836,,,0.0,0.1034,0.0833,,,,0.027000000000000003,,,0.025,,0.9836,,,0.0,0.1034,0.0833,,,,0.0264,,,,block of flats,0.0224,"Stone, brick",No,0.0,0.0,0.0,0.0,-2625.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
283,101922,Cash loans,M,N,Y,2,121500.0,172597.5,8433.0,117000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-22360,365243,-1876.0,-5063,,1,0,0,1,0,1,,4.0,2,2,FRIDAY,12,0,0,0,0,0,0,XNA,0.15672597524666818,0.6248738849061876,0.7776594425716818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1597.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
284,101961,Cash loans,M,Y,N,0,94500.0,265500.0,16965.0,265500.0,Unaccompanied,Working,Incomplete higher,Single / not married,With parents,0.019101,-8155,-1543,-2540.0,-86,2.0,1,1,0,1,0,0,Waiters/barmen staff,1.0,2,2,MONDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.17989078850790646,0.3981235583087968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-224.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
285,101962,Cash loans,M,N,Y,1,202500.0,112500.0,11812.5,112500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,-11237,-2196,-8070.0,-3488,,1,1,1,1,1,0,Core staff,3.0,3,3,WEDNESDAY,3,0,0,0,0,0,0,Telecom,,0.7051115162192986,0.5424451438613613,0.0845,0.1145,0.9781,0.7008,0.0,0.0,0.2069,0.1667,0.2083,0.0974,0.0807,0.0777,0.0,0.0516,0.063,0.1019,0.9782,0.7125,0.0,0.0,0.1379,0.1667,0.2083,0.0637,0.0882,0.0561,0.0,0.0,0.0937,0.1145,0.9781,0.7048,0.0,0.0,0.2069,0.1667,0.2083,0.0934,0.0821,0.0888,0.0,0.0,not specified,block of flats,0.0423,Panel,No,1.0,0.0,1.0,0.0,-2232.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
286,101971,Cash loans,M,Y,N,0,135000.0,454500.0,19386.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-15752,-2918,-4353.0,-4851,8.0,1,1,0,1,1,0,Laborers,2.0,3,2,FRIDAY,14,0,0,0,0,0,0,Construction,0.4698789230860687,0.6116834442283942,,0.3711,0.3023,0.9846,0.7892,0.0923,0.44,0.3793,0.3333,0.375,0.3323,0.3026,0.4185,0.0,0.0,0.3782,0.3137,0.9846,0.7975,0.0931,0.4431,0.3793,0.3333,0.375,0.3399,0.3306,0.436,0.0,0.0,0.3747,0.3023,0.9846,0.792,0.0929,0.44,0.3793,0.3333,0.375,0.3381,0.3078,0.426,0.0,0.0,reg oper account,block of flats,0.3796,Panel,No,0.0,0.0,0.0,0.0,-1433.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
287,101976,Cash loans,M,N,N,0,171000.0,407520.0,32328.0,360000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.025164,-13400,-305,-7490.0,-4571,,1,1,0,1,0,0,Sales staff,1.0,2,2,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.2513211638505997,,0.0825,0.0733,0.9752,0.66,0.0079,0.0,0.1379,0.1667,0.2083,0.016,0.0672,0.0702,0.0,0.0,0.084,0.076,0.9752,0.6733,0.008,0.0,0.1379,0.1667,0.2083,0.0163,0.0735,0.0732,0.0,0.0,0.0833,0.0733,0.9752,0.6645,0.008,0.0,0.1379,0.1667,0.2083,0.0163,0.0684,0.0715,0.0,0.0,reg oper account,block of flats,0.0552,Panel,No,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
288,102002,Cash loans,F,N,Y,0,225000.0,729792.0,39721.5,630000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006207,-11698,-2928,-89.0,-2402,,1,1,0,1,0,1,Sales staff,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.2126266723616332,0.5988737797985781,0.5298898341969072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,-969.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0
289,102005,Cash loans,F,N,Y,1,189000.0,1354500.0,47209.5,1354500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.019101,-15009,-92,-1375.0,-3527,,1,1,0,1,0,0,Core staff,3.0,2,2,MONDAY,18,0,0,0,1,0,1,Business Entity Type 3,0.5957978437709005,0.6363445629313793,0.6263042766749393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,1.0,-1066.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
290,102007,Cash loans,M,N,N,0,162000.0,332946.0,17127.0,238500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147,-16743,-3105,-6998.0,-293,,1,1,0,1,0,0,Drivers,2.0,2,2,TUESDAY,13,0,0,0,0,0,0,Postal,0.7081416629007508,0.038426671794418416,0.14024318370802974,,0.1186,0.9757,,,,0.2069,0.1667,,,,0.0956,,0.0991,,0.12300000000000001,0.9757,,,,0.2069,0.1667,,,,0.0997,,0.1049,,0.1186,0.9757,,,,0.2069,0.1667,,,,0.0974,,0.1012,,,0.0998,"Stone, brick",No,0.0,0.0,0.0,0.0,-1162.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
291,102017,Cash loans,F,N,Y,0,216000.0,539100.0,22968.0,450000.0,Unaccompanied,Working,Higher education,Widow,House / apartment,0.006207,-19443,-3395,-11525.0,-2981,,1,1,0,1,0,1,Sales staff,1.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Self-employed,,0.7506269355149643,0.6722428897082422,,,0.9722,,,0.0,0.1724,0.1667,,0.0274,,0.0557,,0.0415,,,0.9722,,,0.0,0.1724,0.1667,,0.027999999999999997,,0.057999999999999996,,0.0439,,,0.9722,,,0.0,0.1724,0.1667,,0.0278,,0.0567,,0.0424,,block of flats,0.0763,"Stone, brick",No,0.0,0.0,0.0,0.0,-3356.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
292,102019,Cash loans,M,N,Y,2,180000.0,481176.0,24696.0,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009175,-16107,-651,-1531.0,-3773,,1,1,0,1,0,0,,4.0,2,2,THURSDAY,13,0,0,0,0,0,0,Self-employed,,0.742350922893129,0.07546094030670009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-537.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
293,102029,Cash loans,F,N,Y,0,112500.0,296280.0,23539.5,225000.0,Unaccompanied,State servant,Secondary / secondary special,Married,Municipal apartment,0.009334,-16965,-3162,-7437.0,-521,,1,1,0,1,1,0,Medicine staff,2.0,2,2,FRIDAY,18,0,0,0,0,0,0,Medicine,,0.7610536087385463,0.7981372313187245,0.10099999999999999,0.0884,0.9791,0.7144,,0.0,0.2069,0.1667,0.2083,0.0685,0.0824,0.0913,0.0,0.0082,0.1029,0.0918,0.9791,0.7256,,0.0,0.2069,0.1667,0.2083,0.0701,0.09,0.0951,0.0,0.0087,0.102,0.0884,0.9791,0.7182,,0.0,0.2069,0.1667,0.2083,0.0697,0.0838,0.0929,0.0,0.0084,reg oper account,block of flats,0.0736,Panel,No,7.0,0.0,7.0,0.0,-2616.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
294,102051,Cash loans,F,N,Y,2,180000.0,450000.0,23107.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.001276,-9963,-786,-918.0,-2382,,1,1,1,1,1,0,,4.0,2,2,FRIDAY,7,0,0,0,0,0,0,Other,0.5058675660669479,0.04336206989588042,0.5424451438613613,0.0278,0.0583,0.9831,0.7688,0.0143,0.0,0.0572,0.1804,0.2221,0.0431,0.0227,0.0518,0.0,0.0178,0.0179,0.0372,0.9836,0.7844,0.0095,0.0,0.069,0.1667,0.2083,0.0363,0.0156,0.0304,0.0,0.0,0.026000000000000002,0.0674,0.9836,0.7786,0.0124,0.0,0.069,0.1667,0.2083,0.0376,0.0214,0.0605,0.0,0.0,reg oper account,block of flats,0.037000000000000005,Panel,No,7.0,0.0,7.0,0.0,-671.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
295,102052,Cash loans,F,N,N,2,126000.0,289597.5,14062.5,234000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.005313,-14412,-1846,-8394.0,-5264,,1,1,0,1,0,0,,4.0,2,2,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.8139003403560853,0.7306523135936152,0.6363761710860439,0.1443,0.1338,0.9776,0.6940000000000001,0.0133,0.0,0.2414,0.1667,0.2083,0.0956,0.1177,0.1203,0.0,0.0,0.1471,0.1388,0.9777,0.706,0.0134,0.0,0.2414,0.1667,0.2083,0.0978,0.1286,0.1254,0.0,0.0,0.1457,0.1338,0.9776,0.6981,0.0133,0.0,0.2414,0.1667,0.2083,0.0973,0.1197,0.1225,0.0,0.0,reg oper account,block of flats,0.1068,Panel,No,0.0,0.0,0.0,0.0,-2130.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
296,102054,Cash loans,M,Y,Y,3,315000.0,738108.0,45283.5,630000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755,-13717,-4243,-4439.0,-4443,19.0,1,1,0,1,0,0,Managers,5.0,2,2,THURSDAY,14,0,0,0,0,1,1,Construction,0.7774937461635107,0.5813896105430165,0.6430255641096323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-877.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
297,102062,Cash loans,M,N,Y,0,72000.0,225000.0,14508.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-16160,-4716,-7637.0,-4350,,1,1,1,1,1,0,Laborers,2.0,2,2,TUESDAY,16,0,0,0,0,0,0,Self-employed,,0.6654257112313979,0.4329616670974407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-1530.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
298,102067,Cash loans,M,N,Y,0,166500.0,431280.0,22149.0,360000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.01885,-22140,365243,-12255.0,-4229,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,11,0,0,0,0,0,0,XNA,,0.2167973120763193,0.5100895276257282,0.0309,0.0771,0.9717,0.6804,0.0542,0.0,0.1379,0.0833,0.125,0.0266,0.0252,0.0354,0.0,0.0,0.0315,0.08,0.9717,0.6929,0.0547,0.0,0.1379,0.0833,0.125,0.0272,0.0275,0.0368,0.0,0.0,0.0312,0.0771,0.9717,0.6847,0.0545,0.0,0.1379,0.0833,0.125,0.027000000000000003,0.0257,0.036000000000000004,0.0,0.0,reg oper account,block of flats,0.0311,"Stone, brick",No,1.0,0.0,1.0,0.0,-441.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
299,102068,Cash loans,M,Y,Y,2,180000.0,195543.0,13198.5,148500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164,-14921,-1754,-559.0,-4965,13.0,1,1,0,1,0,0,Laborers,4.0,2,2,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.43002524493191496,0.26980707295894657,0.5726825047161584,0.0325,0.0112,0.9682,0.5648,0.0327,0.0,0.0862,0.1042,0.1458,0.0134,0.024,0.0326,0.0116,0.0135,0.0252,0.0068,0.9682,0.5818,0.033,0.0,0.069,0.0833,0.125,0.0117,0.022000000000000002,0.0288,0.0,0.0,0.0328,0.0112,0.9682,0.5706,0.0329,0.0,0.0862,0.1042,0.1458,0.0136,0.0244,0.0332,0.0116,0.0137,reg oper spec account,block of flats,0.0397,"Stone, brick",No,0.0,0.0,0.0,0.0,-2154.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0
300,102070,Cash loans,F,N,Y,0,247500.0,1107612.0,47677.5,990000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.009175,-13659,-996,-4740.0,-4774,,1,1,1,1,0,0,Managers,2.0,2,2,WEDNESDAY,14,1,1,0,1,1,0,Trade: type 3,0.4839292853811105,0.6168130371083316,0.3539876078507373,0.0928,0.156,0.9826,,,0.0,0.2069,0.1667,,0.0365,,0.0911,,0.0,0.0945,0.1619,0.9826,,,0.0,0.2069,0.1667,,0.0373,,0.095,,0.0,0.0937,0.156,0.9826,,,0.0,0.2069,0.1667,,0.0371,,0.0928,,0.0,,block of flats,0.0801,Panel,No,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
